"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-118.18","50.96","REVELSTOKE A","1176749","1997-04","1997","04","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-05","1997","05","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-06","1997","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-07","1997","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-08","1997","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-09","1997","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-10","1997","10","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-11","1997","11","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1997-12","1997","12","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-01","1998","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-02","1998","02","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-03","1998","03","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-04","1998","04","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-05","1998","05","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-06","1998","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-07","1998","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-08","1998","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-09","1998","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-10","1998","10","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-11","1998","11","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1998-12","1998","12","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-01","1999","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-02","1999","02","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-03","1999","03","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-04","1999","04","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-05","1999","05","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-06","1999","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-07","1999","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-08","1999","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-09","1999","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-10","1999","10","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-11","1999","11","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","1999-12","1999","12","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-01","2000","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-02","2000","02","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-03","2000","03","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-04","2000","04","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-05","2000","05","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-06","2000","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-07","2000","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-08","2000","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-09","2000","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-10","2000","10","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-11","2000","11","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2000-12","2000","12","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-01","2001","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-02","2001","02","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-03","2001","03","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-04","2001","04","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-05","2001","05","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-06","2001","06","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-07","2001","07","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-08","2001","08","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-09","2001","09","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-10","2001","10","9.4","","2.0","","5.7","","18.7","","-1.7","","","","","","112.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-11","2001","11","5.5","","0.6","","3.1","","10.7","","-6.9","","","","","","108.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2001-12","2001","12","-1.0","","-5.9","","-3.5","","6.2","","-13.7","","","","","","153.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-01","2002","01","","","","","","","","","","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-02","2002","02","1.8","","-5.0","","-1.6","","5.2","","-14.4","","","","","","104.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-03","2002","03","2.6","","-5.6","","-1.5","","10.1","S","-15.8","","","","","","50.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-04","2002","04","12.0","","0.5","","6.3","","21.4","","-4.3","","","","","","","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-05","2002","05","16.8","","4.9","","10.9","","25.0","","-1.3","","","","","","124.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-06","2002","06","24.5","","10.0","","17.3","","33.3","","5.7","","","","","","30.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-07","2002","07","26.6","E","12.1","","19.4","E","35.4","E","6.7","","","","","","44.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-08","2002","08","25.5","","10.5","","18.0","","33.0","","5.8","","","","","","48.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-09","2002","09","19.0","","7.2","","13.1","","26.9","","1.3","","","","","","37.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-10","2002","10","11.3","","0.1","","5.7","","18.8","","-7.6","","","","","","12.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-11","2002","11","4.6","","0.2","","2.4","","9.8","","-6.3","","","","","","94.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2002-12","2002","12","2.1","E","-2.2","","0.0","E","6.2","E","-9.9","","","","","","113.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-01","2003","01","0.8","E","-3.6","E","-1.4","E","4.6","E","-11.3","E","","","","","107.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-02","2003","02","2.8","E","-4.3","","-0.6","E","7.5","E","-12.9","","","","","","27.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-03","2003","03","5.0","","-1.9","","1.5","","11.7","","-12.5","","","","","","136.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-04","2003","04","13.7","","2.9","","8.3","","21.9","","-1.4","","","","","","45.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-05","2003","05","18.0","","6.2","","12.1","","29.2","","-0.2","","","","","","45.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-06","2003","06","23.6","E","9.8","E","16.7","E","30.0","E","3.9","","","","","","51.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-07","2003","07","29.7","E","12.4","E","21.1","E","37.9","E","7.6","E","","","","","7.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-08","2003","08","28.3","","11.8","","20.1","","36.5","","5.4","","","","","","6.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-09","2003","09","19.7","","7.7","","13.7","","29.8","","2.4","","","","","","48.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-10","2003","10","12.5","E","4.4","E","8.5","E","23.7","E","-6.3","E","","","","","147.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-11","2003","11","1.7","","-4.1","","-1.2","","5.8","","-10.3","","","","","","119.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2003-12","2003","12","-0.8","","-5.8","","-3.3","","3.5","","-15.0","","","","","","117.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-01","2004","01","-2.7","","-6.9","","-4.8","","3.1","","-26.2","","","","","","164.5","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-02","2004","02","2.1","","-4.8","","-1.4","","8.0","","-18.8","","","","","","38.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-03","2004","03","7.2","","-1.4","","2.9","","12.9","","-5.6","","","","","","82.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-04","2004","04","16.4","E","1.5","","8.9","E","24.4","E","-2.8","","","","","","43.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-05","2004","05","18.7","","6.7","","12.7","","27.5","","2.3","","","","","","71.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-06","2004","06","25.1","","9.9","","17.5","","33.5","","4.4","","","","","","74.0","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-07","2004","07","27.8","","12.7","","20.2","","35.6","","9.3","","","","","","63.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-08","2004","08","26.4","","13.3","","19.8","","35.3","","10.4","","","","","","88.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-09","2004","09","17.0","","8.1","","12.5","","21.9","","3.7","","","","","","76.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-10","2004","10","11.0","","3.3","","7.2","","18.8","","-3.8","","","","","","93.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-11","2004","11","3.5","E","-0.5","E","1.4","E","8.4","E","-7.2","","","","","","137.1","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2004-12","2004","12","1.0","","-3.1","","-1.1","","5.8","","-10.6","","","","","","115.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-01","2005","01","-2.7","","-7.7","","-5.2","","4.8","","-25.3","","","","","","186.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-02","2005","02","3.3","","-7.2","","-2.0","","9.8","","-13.2","","","","","","27.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-03","2005","03","8.9","E","-0.7","E","4.1","E","13.2","B","-4.5","E","","","","","35.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-04","2005","04","16.2","","1.8","","9.0","","26.4","S","-3.0","","","","","","37.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-05","2005","05","22.0","","7.2","","14.6","","33.1","","2.5","","","","","","37.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-06","2005","06","21.4","","10.1","","15.8","","32.6","","5.7","","","","","","86.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-07","2005","07","25.6","E","11.9","","18.8","E","33.4","E","8.6","","","","","","42.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-08","2005","08","27.6","","10.5","","19.1","","34.7","","6.5","","","","","","47.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-09","2005","09","17.9","","6.8","","12.3","","23.7","","0.9","","","","","","120.5","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-10","2005","10","10.5","","4.1","","7.4","","15.4","","-1.7","","","","","","129.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-11","2005","11","4.1","","0.2","","2.2","","8.3","","-6.0","S","","","","","48.5","E","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2005-12","2005","12","-1.0","","-5.8","","-3.4","","4.6","","-15.8","","","","","","80.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-01","2006","01","3.1","","0.0","","1.6","","5.2","","-3.2","","","","","","127.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-02","2006","02","1.7","","-5.5","","-1.9","","6.6","","-14.5","","","","","","120.0","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-03","2006","03","7.6","","-2.9","","2.4","","14.7","","-10.4","","","","","","39.5","","","","","","",""
"-118.18","50.96","REVELSTOKE A","1176749","2006-04","2006","04","14.8","","2.4","","8.7","","22.3","","-2.2","","","","","","56.5","","","","","","",""
